Country Name,Series Name,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Ghana,Electricity production from hydroelectric sources (% of total),99.49172234,77.53036437,83.58667529,91.49937699,84.09466853,69.24240341,66.06596396,87.44825302,82.92575133,66.65480427,53.4107194,74.42335416,76.76936816,68.81085866,67.50892857,67.12408516,63.96550385,64.69952943,50.86589505,,,,,,
Gibraltar,Electricity production from hydroelectric sources (% of total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Greece,Electricity production from hydroelectric sources (% of total),8.967014691,8.048938935,9.296487499,6.912494151,3.950938277,5.190471777,8.230722736,7.943821944,8.442290541,9.745924658,4.131651544,5.264496439,8.796281141,13.00399184,6.778543906,7.245232101,11.11111111,8.891007687,11.76720312,,,,,,
Greenland,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Guam,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,Electricity production from hydroelectric sources (% of total),53.09709018,48.78815081,45.53347482,41.69973545,37.56189175,31.49733484,37.8592666,33.35066961,36.51385265,40.44819985,34.61626313,42.1541638,32.51906709,43.28123243,45.48524126,47.36506587,46.91532258,45.18173346,35.04250317,,,,,,
Guinea,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,Electricity production from hydroelectric sources (% of total),33.05785124,46.15384615,58.02292264,51.73674589,47.64309764,47.53199269,47.6635514,47.53199269,47.6618705,47.54385965,32.90598291,37.24279835,28.71012483,30.15332198,12.83138918,20.09090909,13.36492891,8.712487899,7.996146435,,,,,,
Honduras,Electricity production from hydroelectric sources (% of total),66.48596939,56.31039531,62.11812627,61.88389923,49.02162719,39.23526547,38.38183422,28.87469085,30.66214528,34.55759599,34.94869771,34.98244007,42.21886792,45.44783828,36.78296093,36.00775194,33.92370572,32.37123663,26.10150586,,,,,,
"Hong Kong SAR, China",Electricity production from hydroelectric sources (% of total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Hungary,Electricity production from hydroelectric sources (% of total),0.610221205,0.416778704,0.478430958,0.505811145,0.510778525,0.536548939,0.500805389,0.608164234,0.56494015,0.518698235,0.525525526,0.532167395,0.634955999,0.503063873,0.616341375,0.614984842,0.703109527,1.024088187,0.771208226,,,,,,
